Escuela_ID;Número;Escuela;Nivel;Nivel_Unificado;Gestión;Supervisión;Departamento;Localidad;zona;AMBITO;Regional
3513;S146;Colegio de las Artes;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;GODOY CRUZ;Sin Zona;Urbano;-
4394;S100;CHAMPAGNAT;Secundario Orientado;Secundario;Privada;03 - Secundario Orientado Privada;LAS HERAS;EL CHALLAO;50%;-;-
4989;S253;PAPA FRANCISCO;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;GODOY CRUZ;-;-;-
5041;S242;SAGRADA FAMILIA DE NAZARETH;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;REAL DEL PADRE;-;-;-
5044;4233;ALTO DEL OLVIDO;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAVALLE;LA PALMERA;-;-;-
5088;S271;MARÍA REINA;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;GODOY CRUZ;GODOY CRUZ;-;-;-
5089;S131;NORBRIDGE;Secundario Orientado;Secundario;Privada;02 - Secundario Orientado Privada;CAPITAL;CIUDAD;-;-;-
5110;4041;ALICIA M. DE JUSTO;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAVALLE;JOCOLÍ VIEJO;80%;-;-
5111;4065;JOSÉ MERCEDES ARGUMEDO;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;GUAYMALLÉN;LA PRIMAVERA;80%;-;-
5176;S155;INST. SANTÍSIMA TRINIDAD;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;CIUDAD;-;-;-
5177;4264;S/N;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;LAVALLE;ARROYITO;110%;-;-
5179;S060;FUNDACIÓN NAZARET;Secundario Orientado;Secundario;Privada;06 - Secundario Orientado Privada;SAN RAFAEL;SAN RAFAEL;-;-;-
5184;4267;S/N;Secundario Orientado;Secundario;Pública;15 - Secundario Orientado;TUNUYÁN;LOS ARBOLES;110%;-;-
5185;4268;S/N;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;MAIPÚ;CRUZ DE PIEDRA;80%;-;-
5187;4266;S/N;Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;TUNUYÁN;LA PUNTILLA;110%;-;-
5188;4265;S/N;Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;TUPUNGATO;GUALTALLARY;80%;-;-
5191;4263;S/N;Secundario Orientado;Secundario;Pública;15 - Secundario Orientado;SAN CARLOS;LA CONSULTA;80%;-;-
5236;S276;FASTA JUAN PABLO II;Secundario Orientado;Secundario;Privada;05 - Secundario Orientado Privada;LUJÁN DE CUYO;CHACRAS DE CORIA;-;-;-
5318;4020;CENTRO DE INNOVACIÓN EDUCATIVA TECNOLÓGICA;Secundario Técnico;Secundario;Pública;02 - Secundario Técnico;GODOY CRUZ;GODOY CRUZ;-;-;-
5319;S227;CLUB DEPORTIVO ANTONIO TOMBA;Secundario Orientado;Secundario;Privada;07 - Secundario Orientado Privada;MAIPÚ;COQUIMBITO;-;-;-
