División_ID;Nivel;Nivel_Unificado;Gestión;Supervisión;Escuela_ID;CUE;subcue;Número;Anexo;Número_Anexo;Escuela;Departamento;Localidad;zona;AMBITO;Regional
12085;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1123;5001126;0;4135;0;4135-0;SAN MARTÍN LABRADOR;JUNIN;LOS BARRIALES;80%;Rural;-
12082;Secundario Orientado;Secundario;Pública;17 - Secundario Orientado;1123;5001126;0;4135;0;4135-0;SAN MARTÍN LABRADOR;JUNIN;LOS BARRIALES;80%;Rural;-
33276;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1124;5000080;0;4136;0;4136-0;JORGE LUIS BORGES;GUAYMALLÉN;SAN JOSÉ;10%;Urbano;-
33275;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1124;5000080;0;4136;0;4136-0;JORGE LUIS BORGES;GUAYMALLÉN;SAN JOSÉ;10%;Urbano;-
33278;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1124;5000080;0;4136;0;4136-0;JORGE LUIS BORGES;GUAYMALLÉN;SAN JOSÉ;10%;Urbano;-
33277;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1124;5000080;0;4136;0;4136-0;JORGE LUIS BORGES;GUAYMALLÉN;SAN JOSÉ;10%;Urbano;-
12136;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1125;5000748;0;4137;0;4137-0;NIEVES DEL ACONCAGUA;CAPITAL;5º SECCION -  RESIDENCIAL SUR;10%;Urbano;-
12138;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1125;5000748;0;4137;0;4137-0;NIEVES DEL ACONCAGUA;CAPITAL;5º SECCION -  RESIDENCIAL SUR;10%;Urbano;-
12137;Secundario Orientado;Secundario;Pública;01 - Secundario Orientado;1125;5000748;0;4137;0;4137-0;NIEVES DEL ACONCAGUA;CAPITAL;5º SECCION -  RESIDENCIAL SUR;10%;Urbano;-
12152;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;1126;5001343;0;4138;0;4138-0;ABORIGEN AMERICANO;MALARGÜE;MALARGÜE;80%;Urbano marginal;-
12149;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;1126;5001343;0;4138;0;4138-0;ABORIGEN AMERICANO;MALARGÜE;MALARGÜE;80%;Urbano marginal;-
12150;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;1126;5001343;0;4138;0;4138-0;ABORIGEN AMERICANO;MALARGÜE;MALARGÜE;80%;Urbano marginal;-
12151;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;1126;5001343;0;4138;0;4138-0;ABORIGEN AMERICANO;MALARGÜE;MALARGÜE;80%;Urbano marginal;-
12153;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;1126;5001343;0;4138;0;4138-0;ABORIGEN AMERICANO;MALARGÜE;MALARGÜE;80%;Urbano marginal;-
12180;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1127;5000612;0;4139;0;4139-0;ERNESTO SABATO;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
12170;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1127;5000612;0;4139;0;4139-0;ERNESTO SABATO;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
12169;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1127;5000612;0;4139;0;4139-0;ERNESTO SABATO;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
12183;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1128;5000177;0;4140;0;4140-0;ARMANDO TEJADA GÓMEZ;LAS HERAS;EL RESGUARDO;80%;Urbano marginal;-
12182;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1128;5000177;0;4140;0;4140-0;ARMANDO TEJADA GÓMEZ;LAS HERAS;EL RESGUARDO;80%;Urbano marginal;-
12181;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1128;5000177;0;4140;0;4140-0;ARMANDO TEJADA GÓMEZ;LAS HERAS;EL RESGUARDO;80%;Urbano marginal;-
12199;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;1129;5000684;0;4141;0;4141-0;ANTONIO GARBIN;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano marginal;-
12200;Secundario Orientado;Secundario;Pública;16 - Secundario Orientado;1129;5000684;0;4141;0;4141-0;ANTONIO GARBIN;SAN RAFAEL;SAN RAFAEL - CIUDAD;40%;Urbano marginal;-
12207;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;1131;5001383;0;4143;0;4143-0;EL ALGARROBAL;LAS HERAS;EL ALGARROBAL;80%;Urbano;-
59181;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;1131;5001383;0;4143;0;4143-0;EL ALGARROBAL;LAS HERAS;EL ALGARROBAL;80%;Urbano;-
12222;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;1131;5001383;0;4143;0;4143-0;EL ALGARROBAL;LAS HERAS;EL ALGARROBAL;80%;Urbano;-
12221;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;1131;5001383;0;4143;0;4143-0;EL ALGARROBAL;LAS HERAS;EL ALGARROBAL;80%;Urbano;-
12220;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;1131;5001383;0;4143;0;4143-0;EL ALGARROBAL;LAS HERAS;EL ALGARROBAL;80%;Urbano;-
12225;Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;1132;5001384;0;4144;0;4144-0;12 DE AGOSTO;GRAL. ALVEAR;GENERAL ALVEAR;60%;Urbano;-
83511;Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;1132;5001384;0;4144;0;4144-0;12 DE AGOSTO;GRAL. ALVEAR;GENERAL ALVEAR;60%;Urbano;-
12227;Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;1132;5001384;0;4144;0;4144-0;12 DE AGOSTO;GRAL. ALVEAR;GENERAL ALVEAR;60%;Urbano;-
12228;Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;1132;5001384;0;4144;0;4144-0;12 DE AGOSTO;GRAL. ALVEAR;GENERAL ALVEAR;60%;Urbano;-
12226;Secundario Orientado;Secundario;Pública;14 - Secundario Orientado;1132;5001384;0;4144;0;4144-0;12 DE AGOSTO;GRAL. ALVEAR;GENERAL ALVEAR;60%;Urbano;-
12244;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1133;5001400;0;4145;0;4145-0;ARMANDO SERGIO FIGUEROA;SAN MARTÍN;TRES PORTEÑAS;110%;Rural;-
12242;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1133;5001400;0;4145;0;4145-0;ARMANDO SERGIO FIGUEROA;SAN MARTÍN;TRES PORTEÑAS;110%;Rural;-
12239;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1133;5001400;0;4145;0;4145-0;ARMANDO SERGIO FIGUEROA;SAN MARTÍN;TRES PORTEÑAS;110%;Rural;-
12241;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1133;5001400;0;4145;0;4145-0;ARMANDO SERGIO FIGUEROA;SAN MARTÍN;TRES PORTEÑAS;110%;Rural;-
12240;Secundario Técnico;Secundario;Pública;03 - Secundario Técnico;1133;5001400;0;4145;0;4145-0;ARMANDO SERGIO FIGUEROA;SAN MARTÍN;TRES PORTEÑAS;110%;Rural;-
12257;Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;1134;5001392;0;4146;0;4146-0;AMERICO DANGELO RECUERO;GUAYMALLÉN;JESÚS NAZARENO;10%;Urbano marginal;-
12258;Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;1134;5001392;0;4146;0;4146-0;AMERICO DANGELO RECUERO;GUAYMALLÉN;JESÚS NAZARENO;10%;Urbano marginal;-
12256;Secundario Orientado;Secundario;Pública;02 - Secundario Orientado;1134;5001392;0;4146;0;4146-0;AMERICO DANGELO RECUERO;GUAYMALLÉN;JESÚS NAZARENO;10%;Urbano marginal;-
12268;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1135;5001393;0;4147;0;4147-0;CELADOR PABLO DELPIR;LAS HERAS;PANQUEHUA;60%;Urbano;-
12266;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1135;5001393;0;4147;0;4147-0;CELADOR PABLO DELPIR;LAS HERAS;PANQUEHUA;60%;Urbano;-
12287;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1136;5001669;0;4148;0;4148-0;MANUEL BELGRANO;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
12286;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1136;5001669;0;4148;0;4148-0;MANUEL BELGRANO;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
12325;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1136;5001669;0;4148;0;4148-0;MANUEL BELGRANO;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
12283;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1136;5001669;0;4148;0;4148-0;MANUEL BELGRANO;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
12285;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1136;5001669;0;4148;0;4148-0;MANUEL BELGRANO;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
12322;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1136;5001669;0;4148;0;4148-0;MANUEL BELGRANO;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
12281;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1136;5001669;0;4148;0;4148-0;MANUEL BELGRANO;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
12279;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1136;5001669;0;4148;0;4148-0;MANUEL BELGRANO;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
12323;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1136;5001669;0;4148;0;4148-0;MANUEL BELGRANO;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
12324;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1136;5001669;0;4148;0;4148-0;MANUEL BELGRANO;GODOY CRUZ;GODOY CRUZ;10%;Urbano;-
12341;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1137;5001681;0;4149;0;4149-0;CARLOS VARAS GAZARI;CAPITAL;CIUDAD;10%;Urbano;-
12343;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1137;5001681;0;4149;0;4149-0;CARLOS VARAS GAZARI;CAPITAL;CIUDAD;10%;Urbano;-
12342;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1137;5001681;0;4149;0;4149-0;CARLOS VARAS GAZARI;CAPITAL;CIUDAD;10%;Urbano;-
12344;Secundario Orientado;Secundario;Pública;18 - Secundario Orientado;1137;5001681;0;4149;0;4149-0;CARLOS VARAS GAZARI;CAPITAL;CIUDAD;10%;Urbano;-
12368;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1138;5001680;0;4150;0;4150-0;DR. MARIO PÉREZ ELIZALDE;GODOY CRUZ;LAS TORTUGAS;60%;Urbano marginal;-
12370;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1138;5001680;0;4150;0;4150-0;DR. MARIO PÉREZ ELIZALDE;GODOY CRUZ;LAS TORTUGAS;60%;Urbano marginal;-
12369;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1138;5001680;0;4150;0;4150-0;DR. MARIO PÉREZ ELIZALDE;GODOY CRUZ;LAS TORTUGAS;60%;Urbano marginal;-
12367;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1138;5001680;0;4150;0;4150-0;DR. MARIO PÉREZ ELIZALDE;GODOY CRUZ;LAS TORTUGAS;60%;Urbano marginal;-
12371;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1138;5001680;0;4150;0;4150-0;DR. MARIO PÉREZ ELIZALDE;GODOY CRUZ;LAS TORTUGAS;60%;Urbano marginal;-
12394;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1139;5001682;0;4151;0;4151-0;DR. BENITO MARÍANETTI;LUJÁN DE CUYO;MAYOR DRUMMOND;60%;Urbano marginal;-
12393;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1139;5001682;0;4151;0;4151-0;DR. BENITO MARÍANETTI;LUJÁN DE CUYO;MAYOR DRUMMOND;60%;Urbano marginal;-
12391;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1139;5001682;0;4151;0;4151-0;DR. BENITO MARÍANETTI;LUJÁN DE CUYO;MAYOR DRUMMOND;60%;Urbano marginal;-
12395;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1139;5001682;0;4151;0;4151-0;DR. BENITO MARÍANETTI;LUJÁN DE CUYO;MAYOR DRUMMOND;60%;Urbano marginal;-
12392;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1139;5001682;0;4151;0;4151-0;DR. BENITO MARÍANETTI;LUJÁN DE CUYO;MAYOR DRUMMOND;60%;Urbano marginal;-
12410;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1140;5001716;0;4152;0;4152-0;DR. ABEL ALBINO;GUAYMALLÉN;PUENTE DE HIERRO;80%;Rural marginal;-
12413;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1140;5001716;0;4152;0;4152-0;DR. ABEL ALBINO;GUAYMALLÉN;PUENTE DE HIERRO;80%;Rural marginal;-
58344;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1140;5001716;0;4152;0;4152-0;DR. ABEL ALBINO;GUAYMALLÉN;PUENTE DE HIERRO;80%;Rural marginal;-
93236;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1140;5001716;0;4152;0;4152-0;DR. ABEL ALBINO;GUAYMALLÉN;PUENTE DE HIERRO;80%;Rural marginal;-
12411;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1140;5001716;0;4152;0;4152-0;DR. ABEL ALBINO;GUAYMALLÉN;PUENTE DE HIERRO;80%;Rural marginal;-
93524;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1141;5001717;0;4153;0;4153-0;PROFESOR LUIS QUESADA;GUAYMALLÉN;BERMEJO;80%;Urbano marginal;-
12431;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1141;5001717;0;4153;0;4153-0;PROFESOR LUIS QUESADA;GUAYMALLÉN;BERMEJO;80%;Urbano marginal;-
12434;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1141;5001717;0;4153;0;4153-0;PROFESOR LUIS QUESADA;GUAYMALLÉN;BERMEJO;80%;Urbano marginal;-
12451;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1142;5001718;0;4154;0;4154-0;DR. SALVADOR MAZZA;GUAYMALLÉN;DORREGO;10%;Urbano;-
12452;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1142;5001718;0;4154;0;4154-0;DR. SALVADOR MAZZA;GUAYMALLÉN;DORREGO;10%;Urbano;-
12450;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1142;5001718;0;4154;0;4154-0;DR. SALVADOR MAZZA;GUAYMALLÉN;DORREGO;10%;Urbano;-
12471;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1143;5001719;0;4155;0;4155-0;ERNESTO PEREZ CUESTA;GUAYMALLÉN;CAPILLA DEL ROSARIO;10%;Urbano;-
12470;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1143;5001719;0;4155;0;4155-0;ERNESTO PEREZ CUESTA;GUAYMALLÉN;CAPILLA DEL ROSARIO;10%;Urbano;-
12469;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1143;5001719;0;4155;0;4155-0;ERNESTO PEREZ CUESTA;GUAYMALLÉN;CAPILLA DEL ROSARIO;10%;Urbano;-
12466;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1143;5001719;0;4155;0;4155-0;ERNESTO PEREZ CUESTA;GUAYMALLÉN;CAPILLA DEL ROSARIO;10%;Urbano;-
12467;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1143;5001719;0;4155;0;4155-0;ERNESTO PEREZ CUESTA;GUAYMALLÉN;CAPILLA DEL ROSARIO;10%;Urbano;-
12472;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1143;5001719;0;4155;0;4155-0;ERNESTO PEREZ CUESTA;GUAYMALLÉN;CAPILLA DEL ROSARIO;10%;Urbano;-
12500;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1144;5001720;0;4156;0;4156-0;MIGUEL LAURIENTE;GUAYMALLÉN;RODEO DE LA CRUZ;60%;Urbano marginal;-
12498;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1144;5001720;0;4156;0;4156-0;MIGUEL LAURIENTE;GUAYMALLÉN;RODEO DE LA CRUZ;60%;Urbano marginal;-
12501;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1144;5001720;0;4156;0;4156-0;MIGUEL LAURIENTE;GUAYMALLÉN;RODEO DE LA CRUZ;60%;Urbano marginal;-
12497;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1144;5001720;0;4156;0;4156-0;MIGUEL LAURIENTE;GUAYMALLÉN;RODEO DE LA CRUZ;60%;Urbano marginal;-
12499;Secundario Orientado;Secundario;Pública;03 - Secundario Orientado;1144;5001720;0;4156;0;4156-0;MIGUEL LAURIENTE;GUAYMALLÉN;RODEO DE LA CRUZ;60%;Urbano marginal;-
12515;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1145;5001725;0;4157;0;4157-0;PATRIA GRANDE;LAS HERAS;EL PLUMERILLO;60%;Urbano;-
12514;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1145;5001725;0;4157;0;4157-0;PATRIA GRANDE;LAS HERAS;EL PLUMERILLO;60%;Urbano;-
12525;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1146;5001726;0;4158;0;4158-0;ARRIEROS DEL ANDE;LAS HERAS;EL PLUMERILLO;60%;Urbano marginal;-
12527;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1146;5001726;0;4158;0;4158-0;ARRIEROS DEL ANDE;LAS HERAS;EL PLUMERILLO;60%;Urbano marginal;-
12526;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1146;5001726;0;4158;0;4158-0;ARRIEROS DEL ANDE;LAS HERAS;EL PLUMERILLO;60%;Urbano marginal;-
12524;Secundario Orientado;Secundario;Pública;07 - Secundario Orientado;1146;5001726;0;4158;0;4158-0;ARRIEROS DEL ANDE;LAS HERAS;EL PLUMERILLO;60%;Urbano marginal;-
12542;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;1147;5001728;0;4159;0;4159-0;CÉSAR MILSTEIN;LAVALLE;EL VERGEL;110%;Rural;-
12543;Secundario Orientado;Secundario;Pública;08 - Secundario Orientado;1147;5001728;0;4159;0;4159-0;CÉSAR MILSTEIN;LAVALLE;EL VERGEL;110%;Rural;-
12556;Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;1148;5001729;0;4160;0;4160-0;TITO FRANCIA;LAVALLE;LAVALLE;110%;Rural;-
12557;Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;1148;5001729;0;4160;0;4160-0;TITO FRANCIA;LAVALLE;LAVALLE;110%;Rural;-
12570;Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;1149;5001730;0;4161;0;4161-0;JOSE MIGUEL GRANEROS;LAVALLE;GUSTAVO ANDRE;110%;Rural;-
12571;Secundario Técnico;Secundario;Pública;06 - Secundario Técnico;1149;5001730;0;4161;0;4161-0;JOSE MIGUEL GRANEROS;LAVALLE;GUSTAVO ANDRE;110%;Rural;-
101201;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1150;5001710;0;4162;0;4162-0;MAESTRO ALFREDO BRAVO;GODOY CRUZ;SAN FRANCISCO DEL MONTE;10%;Urbano;-
12581;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1150;5001710;0;4162;0;4162-0;MAESTRO ALFREDO BRAVO;GODOY CRUZ;SAN FRANCISCO DEL MONTE;10%;Urbano;-
112590;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1150;5001710;0;4162;0;4162-0;MAESTRO ALFREDO BRAVO;GODOY CRUZ;SAN FRANCISCO DEL MONTE;10%;Urbano;-
12584;Secundario Orientado;Secundario;Pública;04 - Secundario Orientado;1150;5001710;0;4162;0;4162-0;MAESTRO ALFREDO BRAVO;GODOY CRUZ;SAN FRANCISCO DEL MONTE;10%;Urbano;-
12596;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1151;5001732;0;4163;0;4163-0;PROFESORES MENDOCINOS;LUJÁN DE CUYO;CARRODILLA;80%;Urbano marginal;-
12595;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1151;5001732;0;4163;0;4163-0;PROFESORES MENDOCINOS;LUJÁN DE CUYO;CARRODILLA;80%;Urbano marginal;-
12597;Secundario Orientado;Secundario;Pública;05 - Secundario Orientado;1151;5001732;0;4163;0;4163-0;PROFESORES MENDOCINOS;LUJÁN DE CUYO;CARRODILLA;80%;Urbano marginal;-
12608;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1152;5001733;0;4164;0;4164-0;CERRO EL PLATA;LUJÁN DE CUYO;PERDRIEL;60%;Rural marginal;-
58348;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1152;5001733;0;4164;0;4164-0;CERRO EL PLATA;LUJÁN DE CUYO;PERDRIEL;60%;Rural marginal;-
12609;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1152;5001733;0;4164;0;4164-0;CERRO EL PLATA;LUJÁN DE CUYO;PERDRIEL;60%;Rural marginal;-
12610;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1152;5001733;0;4164;0;4164-0;CERRO EL PLATA;LUJÁN DE CUYO;PERDRIEL;60%;Rural marginal;-
12624;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1153;5001734;0;4165;0;4165-0;PABLO NERUDA;LUJÁN DE CUYO;VISTALBA;60%;Rural;-
12626;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1153;5001734;0;4165;0;4165-0;PABLO NERUDA;LUJÁN DE CUYO;VISTALBA;60%;Rural;-
12625;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1153;5001734;0;4165;0;4165-0;PABLO NERUDA;LUJÁN DE CUYO;VISTALBA;60%;Rural;-
12639;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1154;5001790;0;4166;0;4166-0;FERNANDO LORENZO;MAIPÚ;GENERAL GUTIÉRREZ;60%;Urbano;-
12637;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1154;5001790;0;4166;0;4166-0;FERNANDO LORENZO;MAIPÚ;GENERAL GUTIÉRREZ;60%;Urbano;-
12640;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1154;5001790;0;4166;0;4166-0;FERNANDO LORENZO;MAIPÚ;GENERAL GUTIÉRREZ;60%;Urbano;-
12642;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1154;5001790;0;4166;0;4166-0;FERNANDO LORENZO;MAIPÚ;GENERAL GUTIÉRREZ;60%;Urbano;-
12638;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1154;5001790;0;4166;0;4166-0;FERNANDO LORENZO;MAIPÚ;GENERAL GUTIÉRREZ;60%;Urbano;-
12641;Secundario Técnico;Secundario;Pública;01 - Secundario Técnico;1154;5001790;0;4166;0;4166-0;FERNANDO LORENZO;MAIPÚ;GENERAL GUTIÉRREZ;60%;Urbano;-
33320;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1155;5001748;0;4167;0;4167-0;SANTIAGO FELIPE LLAVER;SAN MARTÍN;SAN MARTÍN;80%;Urbano marginal;-
33321;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1155;5001748;0;4167;0;4167-0;SANTIAGO FELIPE LLAVER;SAN MARTÍN;SAN MARTÍN;80%;Urbano marginal;-
33322;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1155;5001748;0;4167;0;4167-0;SANTIAGO FELIPE LLAVER;SAN MARTÍN;SAN MARTÍN;80%;Urbano marginal;-
12680;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1156;5001723;0;4168;0;4168-0;PROFESORA MARÍA EUGENIA TROSSERO;JUNIN;LA COLONIA;80%;Urbano;-
12683;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1156;5001723;0;4168;0;4168-0;PROFESORA MARÍA EUGENIA TROSSERO;JUNIN;LA COLONIA;80%;Urbano;-
12682;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1156;5001723;0;4168;0;4168-0;PROFESORA MARÍA EUGENIA TROSSERO;JUNIN;LA COLONIA;80%;Urbano;-
12681;Secundario Orientado;Secundario;Pública;09 - Secundario Orientado;1156;5001723;0;4168;0;4168-0;PROFESORA MARÍA EUGENIA TROSSERO;JUNIN;LA COLONIA;80%;Urbano;-
12697;Secundario Orientado;Secundario;Pública;12 - Secundario Orientado;1157;5001754;0;4169;0;4169-0;DR. BERNARDO SAMUEL LEIVA;SAN RAFAEL;SAN RAFAEL - CIUDAD;80%;Urbano marginal;-
12706;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1158;5001756;0;4170;0;4170-0;AGUAS DEL DIAMANTE;SAN RAFAEL;CUADRO NACIONAL;80%;Urbano marginal;-
12707;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1158;5001756;0;4170;0;4170-0;AGUAS DEL DIAMANTE;SAN RAFAEL;CUADRO NACIONAL;80%;Urbano marginal;-
12708;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1158;5001756;0;4170;0;4170-0;AGUAS DEL DIAMANTE;SAN RAFAEL;CUADRO NACIONAL;80%;Urbano marginal;-
12705;Secundario Orientado;Secundario;Pública;13 - Secundario Orientado;1158;5001756;0;4170;0;4170-0;AGUAS DEL DIAMANTE;SAN RAFAEL;CUADRO NACIONAL;80%;Urbano marginal;-
12725;Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;1159;5001713;0;4171;0;4171-0;PRECEPTORA HILDA MABEL CORIA;GRAL. ALVEAR;CARMENSA;80%;Rural;-
49812;Secundario Técnico;Secundario;Pública;04 - Secundario Técnico;1159;5001713;0;4171;0;4171-0;PRECEPTORA HILDA MABEL CORIA;GRAL. ALVEAR;CARMENSA;80%;Rural;-
12736;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1160;5001817;0;4172;0;4172-0;PUERTO ARGENTINO;LUJÁN DE CUYO;AGRELO;80%;Rural;-
12735;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1160;5001817;0;4172;0;4172-0;PUERTO ARGENTINO;LUJÁN DE CUYO;AGRELO;80%;Rural;-
12733;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1160;5001817;0;4172;0;4172-0;PUERTO ARGENTINO;LUJÁN DE CUYO;AGRELO;80%;Rural;-
12734;Secundario Orientado;Secundario;Pública;06 - Secundario Orientado;1160;5001817;0;4172;0;4172-0;PUERTO ARGENTINO;LUJÁN DE CUYO;AGRELO;80%;Rural;-
12753;Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;1161;5001818;0;4173;0;4173-0;PROFESORA AMANDA FERNANDEZ DE PALERMO;TUNUYÁN;TUNUYÁN;40%;Urbano;-
12752;Secundario Orientado;Secundario;Pública;11 - Secundario Orientado;1161;5001818;0;4173;0;4173-0;PROFESORA AMANDA FERNANDEZ DE PALERMO;TUNUYÁN;TUNUYÁN;40%;Urbano;-
