Escuela_ID;Curso ;División;matricula_por_escuela_curso_y_division
1020;3°;1º;28
1020;3°;2º;30
1020;3°;3º;30
1020;3°;4º;20
1020;4°;1º;22
1020;4°;2º;22
1020;4°;3º;28
1020;4°;4º;21
1020;5°;1º;18
1020;5°;2º;19
1020;5°;3º;23
1020;5°;4º;23
1021;1°;1º;36
1021;1°;2º;34
1021;1°;3º;34
1021;1°;4º;32
1021;1°;5º;36
1021;2°;1º;24
1021;2°;2º;22
1021;2°;3º;26
1021;2°;4º;28
1021;2°;5º;24
1021;3°;1º;28
1021;3°;2º;32
1021;3°;3º;30
1021;3°;4º;28
1021;4°;1º;20
1021;4°;2º;25
1021;4°;3º;24
1021;4°;4º;18
1021;5°;1º;41
1021;5°;2º;17
1021;5°;3º;14
1022;1°;1º;18
1022;1°;2º;18
1022;1°;3º;21
1022;1°;4º;19
1022;2°;1º;19
1022;2°;2º;23
1022;2°;3º;21
1022;2°;4º;22
1022;3°;1º;16
1022;3°;2º;19
1022;3°;3º;18
1022;3°;4º;14
1022;4°;1º;20
1022;4°;2º;18
1022;4°;3º;19
1022;5°;1º;15
1022;5°;2º;8
1022;5°;3º;13
1022;6°;1º;25
1022;6°;2º;18
1022;6°;3º;17
1023;1°;1º;29
1023;1°;2º;29
1023;1°;3º;31
1023;1°;4º;29
1023;1°;5º;31
1023;1°;6º;30
1023;1°;7º;28
1023;1°;8º;28
1023;2°;1º;29
1023;2°;2º;28
1023;2°;3º;28
1023;2°;4º;29
1023;2°;5º;29
1023;2°;6º;28
1023;2°;Séptima;29
1023;3°;1º;29
1023;3°;2º;28
1023;3°;3º;26
1023;3°;4º;26
1023;3°;5º;29
1023;3°;6º;27
1023;3°;Séptima;30
1023;4°;1º;26
1023;4°;2º;34
1023;4°;3º;25
1023;4°;4º;26
1023;4°;5º;22
1023;4°;6º;23
1023;5°;1º;30
1023;5°;2º;30
1023;5°;3º;30
1023;5°;4º;33
1023;5°;5º;30
1023;6°;1º;32
1023;6°;2º;31
1023;6°;3º;33
1024;1°;1º;18
1024;1°;2º;18
1024;1°;3º;20
1024;1°;4º;19
1024;2°;1º;13
1024;2°;2º;24
1024;2°;3º;15
1024;2°;4º;21
1024;3°;1º;14
1024;3°;2º;27
1024;3°;3º;13
1024;4°;1º;18
1024;4°;2º;27
1024;5°;1º;11
1024;5°;2º;19
1024;6°;1º;14
1025;1°;1º;35
1025;1°;2º;32
1025;2°;1º;23
1025;2°;2º;23
1025;3°;1º;28
1025;3°;2º;27
1025;4°;1º;17
1025;4°;2º;18
1025;5°;1º;12
1025;5°;2º;11
1025;6°;1º;14
1026;1°;1º;32
1026;1°;2º;27
1026;1°;3º;34
1026;1°;4º;32
1026;2°;1º;30
1026;2°;2º;32
1026;2°;3º;27
1026;2°;4º;28
1026;3°;1º;38
1026;3°;2º;35
1026;3°;3º;44
1026;4°;1º;32
1026;4°;2º;35
1026;4°;3º;22
1026;5°;1º;28
1026;5°;2º;31
1026;6°;1º;35
1026;6°;2º;24
1027;1°;1º;22
1027;1°;2º;22
1027;1°;3º;22
1027;1°;4º;23
1027;2°;2º;30
1027;2°;3º;31
1027;2°;4º Programación ;22
1027;3°;1º;28
1027;3°;2º;25
1027;4°;1º;18
1027;4°;2º;20
1027;5°;1º;27
1027;6°;1º;23
1028;1°;1º;34
1028;1°;2º;33
1028;1°;3º;30
1028;1°;4º;28
1028;2°;1º;33
1028;2°;2º;32
1028;2°;3º;32
1028;3°;1º;29
1028;3°;2º;29
1028;3°;3º;27
1028;4°;1º;36
1028;4°;2º;23
1028;4°;3º;25
1028;5°;1º;32
1028;5°;2º;30
1028;5°;3º;25
1029;1°;1º;30
1029;1°;2º;32
1029;1°;3º;32
1029;1°;4º;32
1029;2°;1º;35
1029;2°;2º;33
1029;2°;3º;31
1029;2°;4º;34
1029;3°;1º;31
1029;3°;2º;32
1029;3°;3º;29
1029;3°;4º;33
1029;4°;1º;28
1029;4°;2º;30
1029;4°;3º;30
1029;4°;4º;29
1029;5°;1º;33
1029;5°;2º;29
1029;5°;3º;28
1029;5°;4º;31
1030;1°;1º;32
1030;1°;2º;33
1030;1°;3º;28
1030;2°;1º;30
1030;2°;2º;32
1030;2°;3º;32
1030;3°;1º;27
1030;3°;2º;27
1030;3°;3º;33
1030;4°;1º;25
1030;4°;2º;32
1030;4°;3º;22
1030;5°;1º;29
1030;5°;2º;26
1030;5°;3º;32
1031;1°;1º;20
1031;1°;2º;20
1031;1°;3º;18
1031;2°;1º;28
1031;2°;2º;28
1031;3°;1º;19
1031;3°;2º;21
1031;4°;1º;25
1031;4°;2º;25
1031;5°;1º;15
1031;5°;2º;20
1031;6°;1º;10
1032;1°;1º;21
1032;2°;1º;14
1032;3°;1º;25
1032;4°;1º;11
1032;5°;1º;9
1032;6°;1º;16
1033;1°;1º;29
1033;1°;2º;27
1033;1°;3º;30
1033;1°;4º;32
1033;1°;5º;28
1033;2°;1º;31
1033;2°;2º;33
1033;2°;3º;31
1033;2°;4º;29
1033;3°;1º;35
1033;3°;2º;35
1033;3°;3º;33
1033;3°;4º;35
1033;4°;1º;35
1033;4°;2º;38
1033;4°;3º;35
1033;5°;1º;34
1033;5°;2º;32
1033;5°;3º;33
1034;1°;1º;25
1034;1°;2º;27
1034;1°;3º;26
1034;1°;4º;26
1034;2°;1º;30
1034;2°;2º;29
1034;2°;3º;29
1034;2°;5º;32
1034;3°;1º;27
1034;3°;2º;24
1034;3°;3º;26
1034;4°;2º;27
1034;4°;3º;29
1034;5°;2º;25
1034;5°;3º;18
1034;6°;1º;21
1034;6°;2º;19
1035;1°;1º;30
1035;1°;2º;32
1035;1°;3º;31
1035;1°;4º;31
1035;2°;1º;34
1035;2°;2º;35
1035;2°;3º;33
1035;2°;4º;22
1035;3°;1º;31
1035;3°;2º;20
1035;3°;3º;32
1035;3°;4º;31
1035;4°;1º;29
1035;4°;2º;32
1035;4°;3º;30
1035;5°;1º;29
1035;5°;2º;32
1035;5°;3º;32
1036;1°;1º;27
1036;1°;2º;31
1036;2°;1º;29
1036;2°;2º;35
1036;3°;1º;26
1036;3°;2º;29
1036;4°;1º;16
1036;4°;2º;23
1036;5°;1º;18
1036;5°;2 °;20
1037;1°;1º;32
1037;1°;2º;32
1037;1°;3º;32
1037;2°;1º;33
1037;2°;2º;35
1037;2°;3º;31
1037;3°;1º;25
1037;3°;2º;27
1037;3°;3º;28
1037;4°;1º;31
1037;4°;2º;28
1037;4°;3º;30
1037;5°;1º;19
1037;5°;2º;22
1037;5°;3º;25
1038;1°;1º;34
1038;1°;2º;28
1038;1°;3º;31
1038;2°;1º;27
1038;2°;2º;27
1038;2°;3º;24
1038;3°;1º;23
1038;3°;2º;16
1038;3°;3º;21
1038;4°;1º;19
1038;4°;2º;19
1038;4°;3º;21
1038;5°;1º;23
1038;5°;2º;32
1039;1°;1º;23
1039;1°;2º;22
1039;1°;3º;21
1039;2°;1º;16
1039;2°;2º;18
1039;2°;3º;19
1039;3°;1º;23
1039;3°;2º;26
1039;4°;1º;19
1039;4°;2º;15
1039;5°;1º;31
1040;1°;1º;25
1040;1°;2º;28
1040;2°;1º;27
1040;2°;2º;30
1040;3°;2º;24
1040;3°;3º;27
1040;4°;1º;26
1040;4°;2º;25
1040;5°;1º;23
1040;5°;2º;21
1041;1°;1º;35
1041;1°;2º;32
1041;1°;3º;34
1041;2°;1º;28
1041;2°;2º;28
1041;2°;3º;28
1041;3°;1º;20
1041;3°;2º;21
1041;3°;4º;15
1041;4°;1º;33
1041;4°;2a;34
1041;5°;1º;16
1041;5°;2º;16
1041;6°;1º;19
1041;6°;2º;20
1042;1°;1º;31
1042;1°;2º;38
1042;1°;3º;35
1042;1°;4º;35
1042;1°;5º;38
1042;1°;6º;38
1042;2°;1º;32
1042;2°;2º;31
1042;2°;3º;33
1042;2°;4º;31
1042;2°;5º;34
1042;3°;1º;39
1042;3°;2º;38
1042;3°;3º;41
1042;3°;4º;40
1042;4°;1º;31
1042;4°;2º;34
1042;4°;3º;34
1042;4°;4º;37
1042;5°;1º;29
1042;5°;2º;32
1042;5°;3º;28
1043;1°;1º;25
1043;1°;2º;25
1043;1°;3º;23
1043;1°;4º;25
1043;2°;1º;29
1043;2°;2º;30
1043;2°;3º;28
1043;2°;4º;26
1043;3°;1º;23
1043;3°;2º;28
1043;3°;3º;31
1043;3°;4º;28
1043;3°;5º;22
1043;4°;1º;19
1043;4°;2º;21
1043;4°;3º;24
1043;4°;4º;23
1043;4°;5º;20
1043;5°;1º;29
1043;5°;2º;27
1043;5°;3º;27
1043;5°;4º;27
1043;6°;1º;42
1044;1°;1º;26
1044;1°;2º;24
1044;1°;3º;23
1044;1°;4º;23
1044;2°;1º;24
1044;2°;2º;23
1044;2°;3º;22
1044;3°;1º;29
1044;3°;2º;25
1044;3°;3º;31
1044;4°;1º;33
1044;4°;2º;32
1044;5°;1º;29
1044;5°;2º;30
1045;1°;1º;26
1045;1°;2º;29
1045;1°;3º;26
1045;1°;4º;25
1045;1°;5º;28
1045;2°;1º;33
1045;2°;2º;23
1045;2°;3º;37
1045;2°;4º;26
1045;3°;1º;34
1045;3°;2º;34
1045;3°;3º;36
1045;3°;4º;34
1045;4°;1º;38
1045;4°;2º;35
1045;4°;3º;41
1045;5°;1º;31
1045;5°;2º;28
1045;5°;3º;36
1046;1°;1º;31
1046;1°;2º;35
1046;2°;1º;29
1046;2°;2º;28
1046;3°;1º;20
1046;3°;2º;21
1046;4°;1º;25
1046;4°;2º;30
1046;5°;1º;36
1047;1°;1º;26
1047;1°;2º;25
1047;1°;3º;25
1047;2°;1º;24
1047;2°;2º;27
1047;2°;3º;23
1047;3°;1º;39
1047;3°;2º;39
1047;4°;1º;30
1047;4°;2º;24
1047;5°;1º;34
1047;5°;2º;36
1048;1°;1º;28
1048;1°;2º;28
1048;1°;3º;32
1048;1°;4º;30
1048;1°;5º;29
1048;1°;6º;32
1048;2°;1º;28
1048;2°;2º;24
1048;2°;3º;26
1048;2°;4º;25
1048;2°;5º;26
1048;3°;1º;43
1048;3°;2º;40
1048;3°;3º;41
1048;3°;4º;36
1048;4°;1º;19
1048;4°;2º;18
1048;4°;3º;23
1048;4°;4º;21
1048;5°;1º;26
1048;5°;2º;22
1048;5°;3º;22
1048;5°;5º;19
1049;1°;1º;25
1049;1°;2º;28
1049;1°;3º;25
1049;1°;4º;28
1049;2°;1º;19
1049;2°;2º;17
1049;2°;3º;21
1049;2°;4º;18
1049;3°;1º;29
1049;3°;2º;31
1049;3°;3º;25
1049;4°;1º;28
1049;4°;2º;22
1049;5°;1º;16
1049;5°;2º;18
1050;1°;1º;27
1050;1°;2º;28
1050;1°;3º;27
1050;1°;4º;26
1050;1°;5º;28
1050;2°;1º;36
1050;2°;2º;35
1050;2°;3º;38
1050;2°;4º;38
1050;3°;1º;35
1050;3°;2º;33
1050;3°;3º;33
1050;4°;1º;22
1050;4°;2º;25
1050;4°;3º;25
1050;5°;1º;38
1050;5°;2º;38
1050;6°;1º;36
1050;6°;2º;27
1051;1°;1º;28
1051;1°;2º;25
1051;1°;3º;24
1051;2°;1º;24
1051;2°;2º;27
1051;2°;3º;18
1051;3°;1º;31
1051;3°;2º;30
1051;3°;3º;24
1051;4°;1º;11
1051;4°;2º;23
1051;4°;3º;19
1051;5°;1º;12
1051;5°;2º;21
1051;5°;3º;20
1051;6°;1º;35
1052;1°;1º;27
1052;1°;2º;32
1052;1°;3º;30
1052;1°;4º;32
1052;1°;5º;32
1052;2°;1º;29
1052;2°;2º;29
1052;2°;3º;30
1052;2°;4º;28
1052;2°;5º;28
1052;3°;1º;34
1052;3°;2º;15
1052;3°;3º;29
1052;3°;4º;33
1052;3°;5º;31
1052;3°;6º;13
1052;4°;1º;36
1052;4°;2º;19
1052;4°;3º;38
1052;4°;4º;36
1052;4°;5º;20
1052;5°;1º;32
1052;5°;2º;21
1052;5°;3º;34
1052;5°;4º;32
1052;5°;5º;16
1052;6°;1º;25
1053;1°;1º;29
1053;1°;2º;29
1053;1°;3º;26
1053;1°;4º;28
1053;1°;5º;26
1053;2°;1º;30
1053;2°;2º;32
1053;2°;3º;26
1053;2°;4º;24
1053;2°;5º;30
1053;3°;1º;32
1053;3°;2º;31
1053;3°;3º;34
1053;3°;4º;34
1053;4°;1º;32
1053;4°;2º;28
1053;4°;3º;24
1053;4°;4º;28
1053;5°;1º;21
1053;5°;2º;24
1053;5°;3º;23
1053;5°;4º;21
1054;1°;1º;30
1054;1°;2º;32
1054;1°;3º;35
1054;1°;5º;35
1054;2°;1º;35
1054;2°;2º;32
1054;2°;3º;28
1054;2°;4º;23
1054;3°;1º;23
1054;3°;2º;34
1054;3°;3º;32
1054;3°;4º;25
1054;4°;1º;25
1054;4°;2º;32
1054;4°;3º;35
1054;4°;4º;23
1054;5°;1º;16
1054;5°;2º;26
1054;5°;3º;26
1054;5°;4º;17
1055;1°;1º;19
1055;1°;2º;17
1055;1°;3º;16
1055;1°;4º;19
1055;2°;1º;20
1055;2°;2º;20
1055;2°;3º;22
1055;2°;4º;21
1055;3°;1º;25
1055;3°;2º;21
1055;3°;3º;13
1055;3°;5º;14
1055;4°;1º;18
1055;4°;2º;16
1055;4°;3º;13
1055;4°;4º;14
1055;5°;1º;20
1055;5°;2º;16
1055;5°;3º;25
1056;1°;1º;24
1056;1°;2º;25
1056;1°;3º;24
1056;1°;4º;24
1056;2°;1º;26
1056;2°;2º;23
1056;2°;3º;24
1056;2°;4º;18
1056;3°;1º;28
1056;3°;2º;28
1056;3°;3º;31
1056;3°;4º;28
1056;4°;1º;17
1056;4°;2º;18
1056;4°;3º;15
1056;4°;4º;19
1056;5°;1º;28
1056;5°;2º;17
1056;5°;4º;19
1057;1°;1º;31
1057;1°;2º;30
1057;1°;3º;32
1057;1°;4º;28
1057;1°;5º;33
1057;2°;1º;32
1057;2°;2º;31
1057;2°;3º;30
1057;2°;4º;31
1057;2°;5º;32
1057;3°;1º;32
1057;3°;2º;31
1057;3°;3º;31
1057;3°;4º;32
1057;4°;1º;31
1057;4°;2º;36
1057;4°;3º;33
1057;4°;4º;33
1057;5°;1º;32
1057;5°;2º;25
1057;5°;3º;25
1057;5°;4º;28
1058;1°;1º;18
1058;2°;1º;23
1058;3°;1º;22
1058;4°;1º;23
1058;5°;1º;16
1059;1°;1º;33
1059;1°;2º;35
1059;1°;3º;32
1059;1°;4º;34
1059;1°;5º;31
1059;2°;1º;28
1059;2°;2º;30
1059;2°;3º;30
1059;2°;4º;29
1059;2°;5º;29
1059;3°;1º;29
1059;3°;2º;22
1059;3°;3º;26
1059;3°;4º;23
1059;3°;5º;27
1059;4°;1º;27
1059;4°;2º;31
1059;4°;3º;37
1059;4°;4º;34
1059;5°;1º;31
1059;5°;2º;35
1059;5°;3º;19
1059;5°;4º;22
1060;1°;1º;28
1060;1°;2º;27
1060;2°;1º;21
1060;2°;2º;19
1060;3°;1º;12
1060;3°;2º;14
1060;4°;1º;13
1060;4°;2º;11
1060;5°;1º;23
1061;1°;1º;22
1061;1°;2º;26
1061;1°;3º;27
1061;2°;1º;29
1061;2°;2º;31
1061;2°;3º;28
1061;3°;1º;13
1061;3°;3º;15
1061;3°;4º;25
1061;4°;1º;25
1061;4°;2º;27
1061;4°;3º;19
1061;5°;1º;9
1061;5°;2º;11
1061;5°;3º;22
1062;1°;1º;24
1062;1°;2º;24
1062;1°;3º;26
1062;1°;4º;27
1062;2°;1º;22
1062;2°;2º;21
1062;2°;3º;25
1062;2°;4º;17
1062;3°;1º;18
1062;3°;2º;19
1062;3°;3º;17
1062;3°;4º;24
1062;4°;1º;23
1062;4°;2º;19
1062;4°;3º;24
1062;5°;1º;17
1062;5°;2º;19
1062;5°;3º;21
1063;1°;1º;30
1063;1°;2º;29
1063;1°;3º;33
1063;1°;4º;27
1063;1°;5º;31
1063;2°;1º;32
1063;2°;2º;27
1063;2°;3º;24
1063;2°;4º;24
1063;3°;1º;30
1063;3°;2º;28
1063;3°;3º;28
1063;4°;1º;27
1063;4°;2º;27
1063;5°;1º;21
1063;5°;2º;13
1064;1°;1º;38
1064;1°;2º;37
1064;1°;3º;35
1064;1°;4º;38
1064;1°;5º;36
1064;2°;1º;33
1064;2°;2º;32
1064;2°;3º;31
1064;2°;4º;30
1064;2°;5º;31
1064;3°;1º;25
1064;3°;2º;24
1064;3°;3º;32
1064;3°;4º;23
1064;3°;5º;27
1064;4°;1º;45
1064;4°;2º;20
1064;4°;3º;46
1064;4°;4º;20
1064;5°;1º;27
1064;5°;2º;30
1064;5°;3º;25
1064;5°;4º;30
1065;1°;1º;29
1065;1°;2º;27
1065;1°;3º;32
1065;1°;4º;32
1065;1°;5º;29
1065;1°;6º;16
1065;1°;7º;34
1065;2°;1º;29
1065;2°;2º;28
1065;2°;3º;27
1065;2°;4º;28
1065;2°;5º;29
1065;3°;1º;23
1065;3°;2º;21
1065;3°;3º;21
1065;3°;4º;16
1065;4°;1º;15
1065;4°;2º;15
1065;4°;3º;13
1065;4°;4º;14
1065;5°;1º;19
1065;5°;2º;18
1065;5°;3º;21
1065;6°;1º;36
1065;6°;2º;34
1066;1°;1º;32
1066;1°;2º;29
1066;1°;3º;31
1066;1°;4º;32
1066;2°;1º;28
1066;2°;2º;26
1066;2°;3º;22
1066;2°;4º;27
1066;3°;1º;25
1066;3°;2º;23
1066;3°;3º;22
1066;3°;4º;23
1066;4°;1º;36
1066;4°;2º;34
1066;5°;1º;20
1066;5°;4º;21
1067;1°;1º;35
1067;1°;2º;35
1067;1°;3º;35
1067;1°;4º;35
1067;1°;5º;33
1067;1°;6º;34
1067;2°;1º;34
1067;2°;2º;31
1067;2°;3º;34
1067;2°;4º;32
1067;2°;5º;31
1067;2°;6º;33
1067;3°;1º;32
1067;3°;2º;32
1067;3°;3º;30
1067;3°;4º;36
1067;3°;5º;34
1067;3°;6º;34
1067;4°;1º;25
1067;4°;2º;28
1067;4°;3º;24
1067;4°;4º;33
1067;4°;5º;24
1067;4°;6º;34
1067;5°;1º;20
1067;5°;2º;26
1067;5°;3º;24
1067;5°;4º;28
1067;5°;5º;22
1067;5°;6º;23
1069;1°;1º;21
1069;1°;2º;23
1069;1°;3º;22
1069;1°;4º;21
1069;1°;5º;31
1069;1°;6º;25
1069;2°;1º;35
1069;2°;2º;35
1069;2°;3º;33
1069;2°;4º;26
1069;3°;1º;35
1069;3°;2º;18
1069;3°;3º;34
1069;3°;4º;37
1069;4°;1º;29
1069;4°;2º;17
1069;4°;3º;29
1069;4°;4º;22
1069;5°;1º;28
1069;5°;2º;12
1069;5°;3º;32
1069;6°;1º;10
1070;1°;3º;29
1070;1°;4º;28
1070;1°;5º;24
1070;1°;6º;27
1070;2°;1º;33
1070;2°;2º;33
1070;2°;4º;36
1070;3°;1º;26
1070;3°;2º;26
1070;3°;3º;29
1070;4°;1º;29
1070;4°;2º;26
1070;4°;3º;27
1070;5°;1º;25
1070;5°;2º;29
1070;5°;3º;30
1071;1°;1º;24
1071;1°;2º;26
1071;1°;3º;28
1071;1°;4º;27
1071;1°;5º;26
1071;1°;6º;23
1071;1°;7º;26
1071;1°;8º;25
1071;2°;1º;33
1071;2°;2º;35
1071;2°;3º;31
1071;2°;4º;34
1071;2°;5º;33
1071;2°;6º;32
1071;2°;7º;24
1071;3°;1º;36
1071;3°;2º;36
1071;3°;3º;33
1071;3°;4º;37
1071;3°;5º;34
1071;3°;6º;23
1071;3°;7º;24
1071;4°;1º;37
1071;4°;2º;33
1071;4°;3º;28
1071;4°;4º;30
1071;4°;5º;27
1071;4°;6º;15
1071;4°;7º;16
1071;5°;1º;26
1071;5°;2º;28
1071;5°;3º;26
1071;5°;4º;32
1071;5°;5º;25
1071;5°;6º;22
1071;5°;7º;13
1072;1°;1º;32
1072;1°;2º;31
1072;1°;3º;30
1072;1°;4º;31
1072;1°;5º;32
1072;1°;6º;28
1072;1°;7º;33
1072;2°;1º;33
1072;2°;2º;27
1072;2°;3º;32
1072;2°;4º;30
1072;2°;5º;31
1072;2°;6º;30
1072;2°;7º;32
1072;3°;1º;32
1072;3°;2º;36
1072;3°;3º;36
1072;3°;4º;38
1072;3°;5º;33
1072;3°;6º;35
1072;4°;1º;27
1072;4°;2º;24
1072;4°;3º;36
1072;4°;4º;36
1072;4°;5º;28
1072;4°;6º;36
1072;5°;1º;31
1072;5°;2º;34
1072;5°;3º;34
1072;5°;4º;23
1072;5°;5º;32
1072;5°;6º;31
1073;1°;1º;31
1073;1°;2º;34
1073;1°;3º;30
1073;1°;4º;29
1073;1°;5º;22
1073;1°;6º;26
1073;1°;7º;30
1073;2°;1º;20
1073;2°;2º;34
1073;2°;3ra ;36
1073;2°;4º;24
1073;2°;5º;23
1073;2°;6º;19
1073;3°;1º;14
1073;3°;2º;24
1073;3°;3ra ;33
1073;3°;4º;18
1073;3°;5º;16
1073;3°;6º;22
1073;4°;1º;32
1073;4°;2º;24
1073;4°;3º;19
1073;4°;4º;23
1073;4°;5º;21
1073;5°;1º;40
1073;5°;2º;28
1073;5°;3º;26
1073;5°;4º;30
1074;1°;1º;31
1074;1°;2º;34
1074;2°;1º;29
1074;2°;2º;28
1074;3°;1º;26
1074;3°;2º;26
1074;4°;1º;29
1074;4°;2º;29
1074;5°;1º;20
1074;5°;2º;23
1075;1°;1º;30
1075;1°;2º;29
1075;1°;3º;25
1075;1°;4º;30
1075;1°;5º;29
1075;2°;1º;26
1075;2°;2º;29
1075;2°;3º;31
1075;2°;4º;31
1075;2°;5º;30
1075;3°;1º;27
1075;3°;2º;22
1075;3°;3º;28
1075;3°;4º;27
1075;3°;5º;28
1075;3°;6º;28
1075;4°;1º;25
1075;4°;2º;24
1075;4°;3º;29
1075;4°;4º;26
1075;4°;5º;29
1075;4°;6º;29
1075;5°;1º;29
1075;5°;2º;25
1075;5°;3º;27
1075;5°;4º;24
1075;5°;5º;24
1075;5°;6º;25
1076;1°;1º;32
1076;1°;2º;32
1076;1°;3º;31
1076;1°;4º;32
1076;1°;5º;35
1076;1°;6º;32
1076;2°;1º;37
1076;2°;2º;32
1076;2°;3º;32
1076;2°;4º;32
1076;2°;5º;31
1076;3°;1º;29
1076;3°;2º;32
1076;3°;3º;23
1076;3°;4º;32
1076;3°;5º;24
1076;4°;1º;36
1076;4°;2º;36
1076;4°;3º;36
1076;4°;4º;36
1076;5°;1º;28
1076;5°;2º;31
1076;5°;3º;25
1076;5°;4º;30
1077;1°;1º;33
1077;1°;2º;32
1077;1°;3º;32
1077;1°;4º;32
1077;1°;5º;34
1077;1°;6º;31
1077;2°;1º;33
1077;2°;2º;34
1077;2°;3º;37
1077;2°;4º;36
1077;2°;6º;34
1077;3°;1º;32
1077;3°;2º;30
1077;3°;3º;30
1077;3°;4º;32
1077;3°;5º;30
1077;3°;6º;30
1077;4°;1º;20
1077;4°;2º;25
1077;4°;3º;20
1077;4°;4º;25
1077;4°;5º;21
1077;4°;6º;21
1077;5°;1º;24
1077;5°;2º;25
1077;5°;3º;21
1077;5°;4º;22
1077;5°;5º;10
1078;1°;1º;31
1078;1°;2º;31
1078;1°;3º;33
1078;2°;1º;27
1078;2°;2º;24
1078;2°;3º;25
1078;3°;1º;26
1078;3°;2º;25
1078;3°;3º;22
1078;4°;1º;29
1078;4°;2º;30
1078;4°;3º;27
1078;5°;1º;32
1078;5°;2º;32
1079;1°;1º;26
1079;1°;2º;25
1079;1°;3º;25
1079;1°;4º;26
1079;1°;5º;26
1079;1°;6º;26
1079;2°;1º;33
1079;2°;2º;32
1079;2°;3º;32
1079;2°;4º;33
1079;2°;5º;32
1079;3°;1º;29
1079;3°;2º;28
1079;3°;3º;29
1079;3°;4º;28
1079;3°;5º;36
1079;4°;1º;35
1079;4°;2º;31
1079;4°;3º;32
1079;4°;4º;33
1079;4°;5º;30
1079;5°;1º;32
1079;5°;2° Secundario;30
1079;5°;3º;31
1079;5°;4º;30
1079;5°;5º;30
1080;1°;1º;30
1080;1°;2º;30
1080;1°;3º;31
1080;1°;4º;30
1080;1°;5º;24
1080;1°;6º;26
1080;2°;1º;23
1080;2°;2º;24
1080;2°;3º;23
1080;2°;4º;24
1080;2°;5º;23
1080;2°;6º;23
1080;3°;1º;32
1080;3°;2º;30
1080;3°;3º;31
1080;3°;4º;29
1080;4°;1º;25
1080;4°;2º;30
1080;4°;3º;23
1080;4°;4º;25
1080;5°;1º;26
1080;5°;2º;23
1080;5°;3º;25
1080;5°;4º;26
1081;1°;1º;28
1081;1°;2º;31
1081;1°;3º;33
1081;1°;4º;32
1081;2°;1º;39
1081;2°;2º;38
1081;2°;3º;35
1081;3°;1º;26
1081;3°;2º;37
1081;3°;3º;28
1081;3°;4º;26
1081;4°;1º;26
1081;4°;2º;27
1081;4°;3º;28
1081;4°;4º;24
1081;5°;1º;18
1081;5°;2º;25
1081;5°;3º;20
1081;5°;4º;22
1082;1°;1º;26
1082;1°;2º;27
1082;1°;3º;24
1082;1°;4º;23
1082;1°;5º;25
1082;1°;6º;26
1082;2°;1º;27
1082;2°;2º;26
1082;2°;3º;20
1082;2°;4º;21
1082;2°;5º;28
1082;2°;6º;22
1082;3°;1º;24
1082;3°;2º;22
1082;3°;3º;22
1082;3°;4º;27
1082;3°;5º;26
1082;4°;1º;23
1082;4°;2º;29
1082;4°;3º;23
1082;4°;4º;23
1082;4°;5º;27
1082;5°;1º;28
1082;5°;2º;29
1082;5°;4º;22
1082;5°;5º;21
1083;1°;1º;20
1083;1°;4º;20
1083;1°;5º;21
1083;2°;1º;25
1083;2°;4º;26
1083;2°;5º;24
1083;3°;2º;17
1083;3°;4º;21
1083;3°;5º;21
1083;4°;2º;21
1083;4°;4º;27
1083;4°;5º;23
1083;5°;2º;17
1083;5°;4º;21
1083;5°;5º;23
1084;1°;1º;27
1084;1°;2º;28
1084;1°;3º;28
1084;1°;4º;29
1084;2°;1º;29
1084;2°;2º;27
1084;2°;3º;28
1084;2°;4º;27
1084;3°;1º;25
1084;3°;2º;24
1084;3°;3º;21
1084;4°;1º;30
1084;4°;2º;26
1084;4°;3º;33
1084;5°;1º;32
1084;5°;2º;26
1084;5°;3º;24
1085;1°;10º;32
1085;1°;1º;31
1085;1°;2º;33
1085;1°;3º;22
1085;1°;4º;29
1085;1°;5º;32
1085;1°;6º;31
1085;1°;7º;32
1085;1°;8º;20
1085;1°;9º;21
1085;2°;1º;29
1085;2°;2º;34
1085;2°;3º;30
1085;2°;4º;32
1085;2°;5º;34
1085;2°;6º;31
1085;2°;7º;33
1085;2°;8º;29
1085;2°;9º;33
1085;3°;1º;25
1085;3°;2º;31
1085;3°;3º;24
1085;3°;4º;32
1085;3°;5º;36
1085;3°;6º;28
1085;3°;7º;28
1085;3°;8º;36
1085;3°;9º;36
1085;4°;1º;38
1085;4°;2º;32
1085;4°;3º;34
1085;4°;4º;17
1085;4°;5º;17
1085;4°;6º;18
1085;4°;7º;29
1085;4°;8º;32
1085;4°;9º;19
1085;5°;1º;39
1085;5°;2º;31
1085;5°;3º;34
1085;5°;4º;12
1085;5°;5º;19
1085;5°;6º;23
1085;5°;7º;35
1085;5°;8º;36
1086;1°;1º;23
1086;1°;2º;22
1086;1°;3º;23
1086;1°;4º;23
1086;1°;5º;23
1086;2°;1º;18
1086;2°;2º;18
1086;2°;3º;18
1086;2°;4º;20
1086;2°;5º;17
1086;2°;6º;18
1086;3°;1º;19
1086;3°;2º;19
1086;3°;3º;20
1086;3°;4º;24
1086;3°;5º;25
1086;3°;6º;20
1086;4°;1º;22
1086;4°;2º;23
1086;4°;3º;27
1086;4°;4º;21
1086;4°;5º;16
1086;4°;6º;17
1086;5°;1º;19
1086;5°;2º;20
1086;5°;3º;16
1086;5°;4º;15
1086;5°;5º;24
1086;5°;6º;22
1087;1°;1º;27
1087;1°;2º;17
